"Tps"	"Temp"	"RH"	"Cp"	"PTLx"
2388	31.825	45.83125	273.904379073655	-7.46713137220964
2389	35.4	37.655	273.904379073655	-7.46713137220964
2390	35.7	35.90875	265.211303259031	-7.20633909777092
2391	36.9225	35.32125	248.205080756888	-6.69615242270663
2392	37.1925	33.81625	223.628965095479	-5.95886895286437
2393	34.46	37.51375	192.557050458495	-5.02671151375484
2394	33.7225	36.7325	156.34732861516	-3.9404198584548
2395	30.6275	40.35875	116.582338163552	-2.74747014490656
2396	27.955	47.2675	75.0000000000001	-1.5
2397	24.825	58.14625	75	-1.5
2398	22.8175	65.985	75	-1.5
2399	21.8525	69.57	75	-1.5
2400	21.335	70.49375	75	-1.5
2401	20.7975	71.795	75	-1.5
2402	20.415	72.595	75	-1.5
2403	20.0075	73.5275	75	-1.5
2404	19.8275	73.785	75	-1.5
2405	19.85	73.0675	75	-1.5
2406	19.6375	73	116.582338163552	-2.74747014490656
2407	19.6375	74.1	156.34732861516	-3.9404198584548
2408	22.025	71.30125	192.557050458495	-5.02671151375484
2409	26.84	54.2025	223.628965095479	-5.95886895286437
2410	31.215	43.78	248.205080756888	-6.69615242270663
2411	34.525	36.9225	265.211303259031	-7.20633909777092
2412	37.7025	32.32875	273.904379073655	-7.46713137220964
2413	38.725	30.2525	273.904379073655	-7.46713137220964
2414	38.2025	30.88125	265.211303259031	-7.20633909777092
2415	38.9175	29.26125	248.205080756888	-6.69615242270663
2416	37.63	30.5225	223.628965095479	-5.95886895286437
2417	33.9175	35.61875	192.557050458495	-5.02671151375484
2418	33.1725	37.2775	156.34732861516	-3.9404198584548
2419	31.945	38.195	116.582338163552	-2.74747014490656
2420	29.58	41.72875	75.0000000000001	-1.5
2421	26.1225	49.30375	75	-1.5
2422	23.6375	57.2625	75	-1.5
2423	22.4575	62.03125	75	-1.5
2424	22.2475	63.71	75	-1.5
2425	21.91	65.87	75	-1.5
2426	21.6125	67.365	75	-1.5
2427	21.235	68.92875	75	-1.5
2428	20.82	69.67125	75	-1.5
2429	20.4125	70.335	75	-1.5
2430	20.0475	71.74125	116.582338163552	-2.74747014490656
2431	20.025	72.065	156.34732861516	-3.9404198584548
2432	22.9725	68.32375	192.557050458495	-5.02671151375484
2433	28.18	54	223.628965095479	-5.95886895286437
2434	32.325	43.65625	248.205080756888	-6.69615242270663
2435	35.69	35.7525	265.211303259031	-7.20633909777092
2436	34.865	36.64125	273.904379073655	-7.46713137220964
2437	35.6425	36.12125	273.904379073655	-7.46713137220964
2438	35.285	37.34375	265.211303259031	-7.20633909777092
2439	35.8625	35.91375	248.205080756888	-6.69615242270663
2440	38.95	31.06	223.628965095479	-5.95886895286437
2441	36.8425	33.17125	192.557050458495	-5.02671151375484
2442	37.0175	32.11875	156.34732861516	-3.9404198584548
2443	34.195	37.3625	116.582338163552	-2.74747014490656
2444	31.72	44.08125	75.0000000000001	-1.5
2445	27.83	53.91125	75	-1.5
2446	24.71	63.71125	75	-1.5
2447	23.6225	68.16125	75	-1.5
2448	22.7175	72.29125	75	-1.5
2449	22.305	73.0825	75	-1.5
2450	21.83	72.555	75	-1.5
2451	21.3025	73.68875	75	-1.5
2452	20.88	74.05125	75	-1.5
2453	20.585	73.36625	75	-1.5
2454	20.3475	72.52375	116.582338163552	-2.74747014490656
2455	20.2475	72.965	156.34732861516	-3.9404198584548
2456	22.325	69.24125	192.557050458495	-5.02671151375484
2457	27.175	49.345	223.628965095479	-5.95886895286437
2458	31.885	37.19	248.205080756888	-6.69615242270663
2459	36.4175	31.25375	265.211303259031	-7.20633909777092
2460	38.915	27.2725	273.904379073655	-7.46713137220964
2461	40.8625	24.68	273.904379073655	-7.46713137220964
2462	41.42	23.90625	265.211303259031	-7.20633909777092
2463	40.665	30.8925	248.205080756888	-6.69615242270663
2464	40.0975	31.20125	223.628965095479	-5.95886895286437
2465	36.9625	35.80625	192.557050458495	-5.02671151375484
2466	34.1575	38.45375	156.34732861516	-3.9404198584548
2467	31.5925	36.44	116.582338163552	-2.74747014490656
2468	29.9225	33.45375	75.0000000000001	-1.5
2469	27.0875	40.51375	75	-1.5
2470	24.4175	52.4975	75	-1.5
2471	23.1325	59.90375	75	-1.5
2472	21.955	64.17	75	-1.5
2473	20.9775	66.865	75	-1.5
2474	20.2575	70.25875	75	-1.5
2475	19.89	72.06	75	-1.5
2476	19.785	72.8925	75	-1.5
2477	19.5825	73.81	75	-1.5
2478	19.525	74.0025	116.582338163552	-2.74747014490656
2479	19.6425	75.5625	156.34732861516	-3.9404198584548
2480	20.52	75.75875	192.557050458495	-5.02671151375484
2481	24.11	63.61875	223.628965095479	-5.95886895286437
2482	27.935	53.22125	248.205080756888	-6.69615242270663
2483	33.0825	44.4325	265.211303259031	-7.20633909777092
2484	34.9025	42.82875	273.904379073655	-7.46713137220964
2485	34.575	42.7175	273.904379073655	-7.46713137220964
2486	34.1525	42.16	265.211303259031	-7.20633909777092
2487	34.295	42.17875	248.205080756888	-6.69615242270663
2488	35.875	37.60375	223.628965095479	-5.95886895286437
2489	35.43	37.9	192.557050458495	-5.02671151375484
2490	32.96	39.29125	156.34732861516	-3.9404198584548
2491	30.73	39.075	116.582338163552	-2.74747014490656
2492	27.655	44.46875	75.0000000000001	-1.5
2493	24.2875	54.35	75	-1.5
2494	22.79	60.44125	75	-1.5
2495	22.0025	65.545	75	-1.5
2496	21.5325	68.50875	75	-1.5
2497	21.1675	70.54125	75	-1.5
2498	20.865	70.9975	75	-1.5
2499	20.5675	70.42375	75	-1.5
2500	20.73	70.91375	75	-1.5
2501	20.715	71.25125	75	-1.5
2502	20.4875	73.015	116.582338163552	-2.74747014490656
2503	20.47	76.535	156.34732861516	-3.9404198584548
2504	20.7325	78.90875	192.557050458495	-5.02671151375484
2505	22.61	75.6875	223.628965095479	-5.95886895286437
2506	25.3175	66.0525	248.205080756888	-6.69615242270663
2507	28.4675	57.52125	265.211303259031	-7.20633909777092
2508	29.775	58.4925	273.904379073655	-7.46713137220964
2509	29.8625	56.8375	273.904379073655	-7.46713137220964
2510	30.0725	55.6475	265.211303259031	-7.20633909777092
2511	31.8225	54.5725	248.205080756888	-6.69615242270663
2512	32.6025	50.61625	223.628965095479	-5.95886895286437
2513	34.355	47.91625	192.557050458495	-5.02671151375484
2514	31.82	48.54	156.34732861516	-3.9404198584548
2515	32.3425	48.3225	116.582338163552	-2.74747014490656
2516	29.725	47.3875	75.0000000000001	-1.5
2517	26.7725	54.22625	75	-1.5
2518	24.2825	62.60625	75	-1.5
2519	23.1875	67.435	75	-1.5
2520	22.22	71.4425	75	-1.5
2521	21.6275	73.17375	75	-1.5
2522	21.05	74.0575	75	-1.5
2523	20.5925	73.81125	75	-1.5
2524	20.1	74.50875	75	-1.5
2525	19.665	74.51375	75	-1.5
2526	19.2975	73.86	116.582338163552	-2.74747014490656
2527	19.21	75.06375	156.34732861516	-3.9404198584548
2528	20.4575	76.0225	192.557050458495	-5.02671151375484
2529	21.8575	70.9925	223.628965095479	-5.95886895286437
2530	23.875	64.41875	248.205080756888	-6.69615242270663
2531	26.8225	56.17875	265.211303259031	-7.20633909777092
2532	30.4375	45.74625	273.904379073655	-7.46713137220964
2533	33.945	44.7575	273.904379073655	-7.46713137220964
2534	35.0325	43.56625	265.211303259031	-7.20633909777092
2535	35.7325	40.20375	248.205080756888	-6.69615242270663
2536	35.345	43.43125	223.628965095479	-5.95886895286437
2537	35.93	46.3075	192.557050458495	-5.02671151375484
2538	34.695	45.73625	156.34732861516	-3.9404198584548
2539	32.595	47.8275	116.582338163552	-2.74747014490656
2540	30.4825	44.29	75.0000000000001	-1.5
2541	27.3325	51.5225	75	-1.5
2542	24.7225	58.6075	75	-1.5
2543	23.635	63.55375	75	-1.5
